ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0609607820,The Gallery of Regrettable Food,JAMES LILEKS,2001,Crown,http://images.amazon.com/images/P/0609607820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609607820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609607820.01.LZZZZZZZ.jpg
1567186254,Astral Projection for Beginners: Learn Several Techniques to Gain a Broad Awareness of Other Realms of Existence (For Beginners),Edain McCoy,1999,Llewellyn Publications,http://images.amazon.com/images/P/1567186254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567186254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567186254.01.LZZZZZZZ.jpg
1557730075,Savage Eden,Cassie Edwards,1988,Jove Pubns,http://images.amazon.com/images/P/1557730075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557730075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557730075.01.LZZZZZZZ.jpg
1855859726,Dragonhenge,Bob Eggleton,2002,Paper Tiger (UK),http://images.amazon.com/images/P/1855859726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1855859726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1855859726.01.LZZZZZZZ.jpg
0446522899,Working Wounded: Advice That Adds Insight to Injury,Bob Rosner,1998,Warner Books Inc,http://images.amazon.com/images/P/0446522899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446522899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446522899.01.LZZZZZZZ.jpg
0684155575,Reef (Reef Hre),E Wharton,1977,Scribner,http://images.amazon.com/images/P/0684155575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684155575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684155575.01.LZZZZZZZ.jpg
076071682X,Latin Stuff and Nonsense,Michelle Lovric,1999,Barnes Noble Books,http://images.amazon.com/images/P/076071682X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076071682X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076071682X.01.LZZZZZZZ.jpg
0679892664,The Berenstain Bears Get the Noisies (Jellybean Books),Stan Berenstain,1999,Random House Children's Books,http://images.amazon.com/images/P/0679892664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679892664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679892664.01.LZZZZZZZ.jpg
0879979852,Greyhaven: An Anthology of Fantasy,Marion Zimmer Bradley,1984,New Amer Library,http://images.amazon.com/images/P/0879979852.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879979852.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879979852.01.LZZZZZZZ.jpg
2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR),http://images.amazon.com/images/P/2266102621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2266102621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2266102621.01.LZZZZZZZ.jpg
0789434377,DK Readers: Tale of a Tadpole (Level 1: Beginning to Read),Karen Wallace,1998,Dorling Kindersley Publishing,http://images.amazon.com/images/P/0789434377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789434377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789434377.01.LZZZZZZZ.jpg
0881845434,The Demoniacs,John Dickson Carr,1989,Pub Group West,http://images.amazon.com/images/P/0881845434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881845434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881845434.01.LZZZZZZZ.jpg
0671689746,Sweet Liar,Jude Deveraux,1993,Pocket,http://images.amazon.com/images/P/0671689746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671689746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671689746.01.LZZZZZZZ.jpg
0440433665,HAPPILY EVER AFTER A (Yearling Books (Paperback)),JUDIE WOLKOFF,1984,Yearling,http://images.amazon.com/images/P/0440433665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440433665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440433665.01.LZZZZZZZ.jpg
0689311052,The BARREL IN THE BASEMENT,Barbara Brooks Wallace,1985,Atheneum,http://images.amazon.com/images/P/0689311052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689311052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689311052.01.LZZZZZZZ.jpg
0590251651,"Logan Likes Mary Anne! (Baby-Sitters Club, 10)",Ann M. Martin,1996,Scholastic,http://images.amazon.com/images/P/0590251651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590251651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590251651.01.LZZZZZZZ.jpg
0373111673,"Veranchetti Marriage (Harlequin Presents, No 1167)",Lynne Graham,1989,Harlequin,http://images.amazon.com/images/P/0373111673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373111673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373111673.01.LZZZZZZZ.jpg
0373192576,"Cowboy Who Broke The Mold  (Women To Watch) (Harlequin Silhouette Romance, No 1257)",Cathleen Galitz,1997,Silhouette,http://images.amazon.com/images/P/0373192576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373192576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373192576.01.LZZZZZZZ.jpg
0025474804,RICH HALLS VANISHING AMERICA,Rich Hall,1986,Scribner Paper Fiction,http://images.amazon.com/images/P/0025474804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0025474804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0025474804.01.LZZZZZZZ.jpg
0425191885,No Clue at the Inn,Kate Kingsbury,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425191885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425191885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425191885.01.LZZZZZZZ.jpg
0575602422,A Kept Woman,Frankie McGowan,1999,Trafalgar Square,http://images.amazon.com/images/P/0575602422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575602422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575602422.01.LZZZZZZZ.jpg
1557100225,Maternity Ward: Behind the Scenes at a Big City Hospital,Susan Stanley,1992,Harpercollins,http://images.amazon.com/images/P/1557100225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557100225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557100225.01.LZZZZZZZ.jpg
0786890118,Around the World in a Bad Mood! : Confessions of a Flight Attendant,Rene Foss,2002,Hyperion,http://images.amazon.com/images/P/0786890118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786890118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786890118.01.LZZZZZZZ.jpg
0425137007,Death Is Forever,John E. Gardner,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425137007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425137007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425137007.01.LZZZZZZZ.jpg
361439851X,Struwwelpeter,H. Hoffman,1998,"Pestalozzi-Verlag, graphische Gesellschaft GmbH",http://images.amazon.com/images/P/361439851X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/361439851X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/361439851X.01.LZZZZZZZ.jpg
0373221053,"Free Fall (Harlequin Intrigue, No 105)",Jasmine Cresswell,1988,Harlequin,http://images.amazon.com/images/P/0373221053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373221053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373221053.01.LZZZZZZZ.jpg
0553382241,Pushing 30,WHITNEY GASKELL,2003,Bantam,http://images.amazon.com/images/P/0553382241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553382241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553382241.01.LZZZZZZZ.jpg
1841492086,The Portable Door,Tom Holt,2004,Orbit Book Co.,http://images.amazon.com/images/P/1841492086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1841492086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1841492086.01.LZZZZZZZ.jpg
1901297586,Beastly Chronicles of of Saki,Saki,1999,Pickwick Group Limited (ABM),http://images.amazon.com/images/P/1901297586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1901297586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1901297586.01.LZZZZZZZ.jpg
0312263120,Digital Fortress : A Thriller,Dan Brown,2000,St. Martin's Griffin,http://images.amazon.com/images/P/0312263120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312263120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312263120.01.LZZZZZZZ.jpg
0380598574,Palace Guard (Sarah Kelling and Max Bittersohn Mysteries (Paperback)),Charlotte MacLeod,1983,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380598574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380598574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380598574.01.LZZZZZZZ.jpg
0312290497,The Last Gondola: A Mystery of Venice,Edward Sklepowich,2003,St. Martin's Minotaur,http://images.amazon.com/images/P/0312290497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312290497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312290497.01.LZZZZZZZ.jpg
0822002426,Black Boy (Cliffs Notes),Carl  Senna,1971,Cliffs Notes,http://images.amazon.com/images/P/0822002426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0822002426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0822002426.01.LZZZZZZZ.jpg
3596151759,Der Ketzer.,Miguel Delibes,2002,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596151759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596151759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596151759.01.LZZZZZZZ.jpg
0330358561,Shooting Elvis,Robert M. Eversz,0,Pan Books Ltd,http://images.amazon.com/images/P/0330358561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330358561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330358561.01.LZZZZZZZ.jpg
0702227196,The House in the Light (UQP paperbacks),Beverley Farmer,1996,Intl Specialized Book Service Inc,http://images.amazon.com/images/P/0702227196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0702227196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0702227196.01.LZZZZZZZ.jpg
0816028281,"Alternative Realities: The Paranormal, the Mystic and the Transcendent in Human Experience",Leonard George,1995,Facts on File,http://images.amazon.com/images/P/0816028281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816028281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816028281.01.LZZZZZZZ.jpg
0060133392,The high cost of living,Marge Piercy,1978,Harper & Row,http://images.amazon.com/images/P/0060133392.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060133392.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060133392.01.LZZZZZZZ.jpg
3423128240,Die Ratte. Roman.,Andrzej Zaniewski,2000,Dtv,http://images.amazon.com/images/P/3423128240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423128240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423128240.01.LZZZZZZZ.jpg
3442445744,Der FrÃ?Â¼hjahrsputz.,Jennifer Crusie,2000,Goldmann,http://images.amazon.com/images/P/3442445744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442445744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442445744.01.LZZZZZZZ.jpg
0070044325,Vector Mechanics for Engineers: Statics,Ferdinand Pierre Beer,1984,McGraw-Hill College,http://images.amazon.com/images/P/0070044325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0070044325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0070044325.01.LZZZZZZZ.jpg
0695402064,Crystals (A Follett beginning science book),Philip B Carona,1971,Follett Pub. Co,http://images.amazon.com/images/P/0695402064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0695402064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0695402064.01.LZZZZZZZ.jpg
1928832954,A Biblical Defense of Catholicism,Dave Armstrong,2003,Sophia Institute Press,http://images.amazon.com/images/P/1928832954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1928832954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1928832954.01.LZZZZZZZ.jpg
8423970787,El Fantasma de la Opera / Phantom of the Opera,Gaston LeRoux,1998,Colton Book Imports,http://images.amazon.com/images/P/8423970787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423970787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423970787.01.LZZZZZZZ.jpg
0590402846,Christina's Ghost,Betty Ren Wright,1987,Scholastic,http://images.amazon.com/images/P/0590402846.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590402846.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590402846.01.LZZZZZZZ.jpg
0394825217,"Mickey Mouse's Riddle Book. (Disney's Wonderful World of Reading, 3)",Walt Disney Productions,1973,Random House Children's Books,http://images.amazon.com/images/P/0394825217.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394825217.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394825217.01.LZZZZZZZ.jpg
1566910269,"Staying Healthy in Asia, Africa, and Latin America (4th ed)",Dirk G. Schroeder,1995,Pub Group West,http://images.amazon.com/images/P/1566910269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566910269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566910269.01.LZZZZZZZ.jpg
0070431957,Against the Grain,"Eugene \Mercury\"" Morris""",1988,McGraw-Hill,http://images.amazon.com/images/P/0070431957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0070431957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0070431957.01.LZZZZZZZ.jpg
1573440957,A Ghost in the Closet: A Hardly Boys Mystery,Mabel Maney,2000,Cleis Press,http://images.amazon.com/images/P/1573440957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573440957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573440957.01.LZZZZZZZ.jpg
0671249886,Timetables of History,Bernard Grun,1982,Touchstone,http://images.amazon.com/images/P/0671249886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671249886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671249886.01.LZZZZZZZ.jpg
0345351517,The Beautiful Room Is Empty,Edmund White,1989,Ballantine Books,http://images.amazon.com/images/P/0345351517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351517.01.LZZZZZZZ.jpg
0373218559,The MacGregor Grooms,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373218559.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218559.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218559.01.LZZZZZZZ.jpg
3499227762,Ich hab dir nie einen Rosengarten versprochen. Bericht einer Heilung.,Hannah Green,2000,Rowohlt Tb.,http://images.amazon.com/images/P/3499227762.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499227762.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499227762.01.LZZZZZZZ.jpg
0517707594,Amethyst Dreams,Phyllis A. Whitney,1997,Random House Inc,http://images.amazon.com/images/P/0517707594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517707594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517707594.01.LZZZZZZZ.jpg
1889260002,Cayman Gold,John Hankins,1997,Writers Book Club of America.,http://images.amazon.com/images/P/1889260002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1889260002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1889260002.01.LZZZZZZZ.jpg
0091834171,The infernal,Kim Wilkins,1997,Arrow,http://images.amazon.com/images/P/0091834171.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0091834171.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0091834171.01.LZZZZZZZ.jpg
044129782X,The Golden Bull,Nick Carter,1981,Berkley Pub Group (Mm),http://images.amazon.com/images/P/044129782X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044129782X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044129782X.01.LZZZZZZZ.jpg
0671495275,The New Jewish Wedding,Anita Diamant,1985,Summit Books,http://images.amazon.com/images/P/0671495275.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671495275.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671495275.01.LZZZZZZZ.jpg
1857970128,Rich Deceiver,Gillian White,1993,Trafalgar Square Publishing,http://images.amazon.com/images/P/1857970128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857970128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857970128.01.LZZZZZZZ.jpg
0940685272,The Basics of Winning Slots,Allen J. Edward,1992,Simon & Schuster,http://images.amazon.com/images/P/0940685272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0940685272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0940685272.01.LZZZZZZZ.jpg
0451407911,Desert Fury,Tom Wilson,1998,Signet Book,http://images.amazon.com/images/P/0451407911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451407911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451407911.01.LZZZZZZZ.jpg
038089534X,Love's Wine,Patricia Hagan,1985,Avon Books,http://images.amazon.com/images/P/038089534X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038089534X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038089534X.01.LZZZZZZZ.jpg
0571194087,Film: Reservoir Dogs *Tot Film*,Tarantino Q,1997,Faber and Faber Ltd,http://images.amazon.com/images/P/0571194087.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571194087.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571194087.01.LZZZZZZZ.jpg
0373112769,"Love In A Spin (Harlequin Presents, No 1276)",Mary Lyons,1990,Harlequin,http://images.amazon.com/images/P/0373112769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373112769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373112769.01.LZZZZZZZ.jpg
055323854X,Please Pass the Guilt (The Rex Stout Library),REX STOUT,1993,Crimeline,http://images.amazon.com/images/P/055323854X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055323854X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055323854X.01.LZZZZZZZ.jpg
0789457806,Eyewitness: Volcano & Earthquake (Eyewitness Books),Susanna Van Rose,2000,DK Publishing Inc,http://images.amazon.com/images/P/0789457806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789457806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789457806.01.LZZZZZZZ.jpg
0595660932,The Truth about Cinnamon,Cheri Laser,2003,iUniverse,http://images.amazon.com/images/P/0595660932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595660932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595660932.01.LZZZZZZZ.jpg
1558284036,Welcome To...Home-Based Business Computing,L.R. Shannon,1995,John Wiley & Sons Inc,http://images.amazon.com/images/P/1558284036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558284036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558284036.01.LZZZZZZZ.jpg
1567512240,Battling Big Business,Eveline Lubbers,2002,Common Courage Press,http://images.amazon.com/images/P/1567512240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567512240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567512240.01.LZZZZZZZ.jpg
0671737104,LADY BOSS   CASSETTE,Judy Collins,1990,Audioworks,http://images.amazon.com/images/P/0671737104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671737104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671737104.01.LZZZZZZZ.jpg
0883658011,A Christmas Treasury of Yuletide Stories and Poems,James Charlton,1994,Galahad Books,http://images.amazon.com/images/P/0883658011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0883658011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0883658011.01.LZZZZZZZ.jpg
0689822383,The Tale Of Benjamin Bunny (Chubby Board Books),Beatrix Potter,1999,Little Simon,http://images.amazon.com/images/P/0689822383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689822383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689822383.01.LZZZZZZZ.jpg
0669038709,Chemistry: Experiment and Principles 1982,Paul R. O'Connor,1982,Houghton Mifflin College,http://images.amazon.com/images/P/0669038709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0669038709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0669038709.01.LZZZZZZZ.jpg
067964105X,"Tales, Poems, and Other Writings (Modern Library)",Herman Melville,2001,Modern Library,http://images.amazon.com/images/P/067964105X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067964105X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067964105X.01.LZZZZZZZ.jpg
089587167X,Something Blue,Jean Christopher Spaugh,1997,John F. Blair Publisher,http://images.amazon.com/images/P/089587167X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/089587167X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/089587167X.01.LZZZZZZZ.jpg
